"ID","stream","position","time","genus","species","dry_mass_mg_new","season","GC_ID","Internal_Standard_Volume_ID","date_extraction","MeOH_Volume_dissolved","date.derivatisation","TMSH_Volume","Sample_Volume_derivatized","comment.x","runinfo","experiment","area","name_pufa","runname","runinfo_original","comment.y","Time","Timestamp","Date","Time_of_day"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",132318,"12:0","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",21736,"13:0","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",364516,"14:0","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",175243,"15:1n-5","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",132396,"16:0","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",10159,"16:1n-7","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",87803,"17:0","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",12500225,"17:1n-7","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",1091134,"18:0","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",6259894,"18:1n-9t","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",14744204,"18:1n-7","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",24697339,"18:2n-6t","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",24707670,"18:2n-6c","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",42697028,"18:3n-3","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",727847,"20:0","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",624294,"20:1n-9","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",309076,"20:3n-6","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",145467,"20:4n-6","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",81015,"20:3n-3","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",353364,"20:5n-3","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T209","Kaiserbach","up","2018-09-10","T.","montana",1.2795,"autumn","T209","50_SI4","02/02/2020",50,"07/02/2020",10,20,NA,"T209","field_spiders",5052311,"23:0","PUFA-KF_07.02.2020 10_13_5828","T209","             ","07.02.2020 10_13_5828","2020-02-07 10:13:58","2020-02-07"," 10:13:58"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",59939,"12:0","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",10693,"16:0","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",212267,"17:0","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",7544888,"17:1n-7","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",6784633,"18:0","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",5980173,"18:1n-9t","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",3987885,"18:1n-7","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",12276679,"18:2n-6t","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",1296944,"18:2n-6c","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",15142306,"18:3n-6","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",3706544,"20:0","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",418107,"20:1n-9","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",18242,"20:3n-6","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",809214,"20:4n-6","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",19336,"21:0","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",113203,"20:3n-3","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",586977,"20:5n-3","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",311763,"22:0","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",3859924,"23:0","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",181897,"24:0","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T580","Kaiserbach","up","2018-09-12","T.","montana",1.5857,"autumn","T580","50_SI3","27/01/2020",50,"?",10,20,NA,"T580","field_spiders",97985,"24:1n-9","PUFA-KF_01.02.2020 20_32_268","T580","             ","01.02.2020 20_32_268","2020-02-01 20:32:26","2020-02-01"," 20:32:26"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",177922,"12:0","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",25050,"14:0","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",10576,"14:1n-5","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",109519,"15:0","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",49812,"15:1n-5","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",190443,"16:0","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",41766,"17:0","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",11485299,"17:1n-7","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",3349661,"18:0","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",5954850,"18:1n-9t","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",26256172,"18:1n-7","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",3322503,"18:2n-6t","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",4114972,"18:2n-6c","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",26407533,"18:3n-6","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",775622,"18:3n-3","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",2935788,"20:0","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",1458652,"20:1n-9","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",637265,"20:2n-6","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",5039455,"20:3n-6","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",303713,"20:4n-6","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",25125806,"20:3n-3","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",774227,"20:5n-3","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",4573141,"22:0","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",2962905,"22:2n-6","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",3820937,"23:0","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",262415,"22:6n-3","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T273","Kaiserbach","up","2018-05-14","T.","montana",9.0342,"spring","T273","50_SI6","19/02/2020",50,"?",10,20,NA,"T273","field_spiders",37027,"24:1n-9","PUFA-KF_24.02.2020 00_15_1066","T273","             ","24.02.2020 00_15_1066","2020-02-24 00:15:10","2020-02-24"," 00:15:10"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",242414,"11:0","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",201495,"15:0","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",42022,"15:1n-5","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",41442,"16:0","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",39714,"16:1n-7","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",34222,"16:1n-7","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",15974269,"17:1n-7","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",11046738,"18:0","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",3104591,"18:1n-9t","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",37581935,"18:1n-7","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",12746369,"18:2n-6t","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",1986785,"18:2n-6c","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",41854516,"18:3n-6","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",14553408,"18:3n-3","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",1685676,"20:0","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",152858,"20:2n-6","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",7531756,"20:3n-6","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",341708,"20:3n-3","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
"T263","Kaiserbach","up","2018-05-14","T.","montana",11.339,"spring","T263","50_SI6","24/02/2020",50,"?",10,20,NA,"T263","field_spiders",9383841,"20:5n-3","PUFA-KF_01.03.2020 00_18_0931","T263","             ","01.03.2020 00_18_0931","2020-03-01 00:18:09","2020-03-01"," 00:18:09"
